product,year,region,emissivity_type,name,scope,scenario,unit,emission_factor_co2
Ammonia,2034,Brazil,Fossil,Electricity - grid,2,,tCO2/GJ,0.0250333003205773
Ammonium nitrate,2034,Brazil,Fossil,Electricity - grid,2,,tCO2/GJ,0.0250333003205773
Urea,2034,Brazil,Fossil,Electricity - grid,2,,tCO2/GJ,0.0250333003205773
Ammonia,2034,Brazil,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0034676064143953
Ammonium nitrate,2034,Brazil,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0034676064143953
Urea,2034,Brazil,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0034676064143953
Ammonia,2034,Saudi Arabia,Fossil,Electricity - grid,2,,tCO2/GJ,0.025358035894475
Ammonium nitrate,2034,Saudi Arabia,Fossil,Electricity - grid,2,,tCO2/GJ,0.025358035894475
Urea,2034,Saudi Arabia,Fossil,Electricity - grid,2,,tCO2/GJ,0.025358035894475
Ammonia,2034,Saudi Arabia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0030289871045063
Ammonium nitrate,2034,Saudi Arabia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0030289871045063
Urea,2034,Saudi Arabia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0030289871045063
Ammonia,2034,Namibia,Fossil,Electricity - grid,2,,tCO2/GJ,0.0860015272681044
Ammonium nitrate,2034,Namibia,Fossil,Electricity - grid,2,,tCO2/GJ,0.0860015272681044
Urea,2034,Namibia,Fossil,Electricity - grid,2,,tCO2/GJ,0.0860015272681044
Ammonia,2034,Namibia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0076161991673502
Ammonium nitrate,2034,Namibia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0076161991673502
Urea,2034,Namibia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0076161991673502
Ammonia,2034,Australia,Fossil,Electricity - grid,2,,tCO2/GJ,0.0974938443449788
Ammonium nitrate,2034,Australia,Fossil,Electricity - grid,2,,tCO2/GJ,0.0974938443449788
Urea,2034,Australia,Fossil,Electricity - grid,2,,tCO2/GJ,0.0974938443449788
Ammonia,2034,Australia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0009603097700773
Ammonium nitrate,2034,Australia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0009603097700773
Urea,2034,Australia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0009603097700773
Ammonia,2035,China,Fossil,Electricity - grid,2,,tCO2/GJ,0.1172386338257471
Ammonium nitrate,2035,China,Fossil,Electricity - grid,2,,tCO2/GJ,0.1172386338257471
Urea,2035,China,Fossil,Electricity - grid,2,,tCO2/GJ,0.1172386338257471
Ammonia,2035,North America,Fossil,Electricity - grid,2,,tCO2/GJ,0.0320885696523116
Ammonium nitrate,2035,North America,Fossil,Electricity - grid,2,,tCO2/GJ,0.0320885696523116
Urea,2035,North America,Fossil,Electricity - grid,2,,tCO2/GJ,0.0320885696523116
Ammonia,2035,Rest of Asia,Fossil,Electricity - grid,2,,tCO2/GJ,0.0766756425677634
Ammonium nitrate,2035,Rest of Asia,Fossil,Electricity - grid,2,,tCO2/GJ,0.0766756425677634
Urea,2035,Rest of Asia,Fossil,Electricity - grid,2,,tCO2/GJ,0.0766756425677634
Ammonia,2035,Russia,Fossil,Electricity - grid,2,,tCO2/GJ,0.0544937859781417
Ammonium nitrate,2035,Russia,Fossil,Electricity - grid,2,,tCO2/GJ,0.0544937859781417
Urea,2035,Russia,Fossil,Electricity - grid,2,,tCO2/GJ,0.0544937859781417
Ammonia,2035,Europe,Fossil,Electricity - grid,2,,tCO2/GJ,0.0326974300542522
Ammonium nitrate,2035,Europe,Fossil,Electricity - grid,2,,tCO2/GJ,0.0326974300542522
Urea,2035,Europe,Fossil,Electricity - grid,2,,tCO2/GJ,0.0326974300542522
Ammonia,2035,India,Fossil,Electricity - grid,2,,tCO2/GJ,0.1320278086322726
Ammonium nitrate,2035,India,Fossil,Electricity - grid,2,,tCO2/GJ,0.1320278086322726
Urea,2035,India,Fossil,Electricity - grid,2,,tCO2/GJ,0.1320278086322726
Ammonia,2035,Middle East,Fossil,Electricity - grid,2,,tCO2/GJ,0.0228987621874291
Ammonium nitrate,2035,Middle East,Fossil,Electricity - grid,2,,tCO2/GJ,0.0228987621874291
Urea,2035,Middle East,Fossil,Electricity - grid,2,,tCO2/GJ,0.0228987621874291
Ammonia,2035,Africa,Fossil,Electricity - grid,2,,tCO2/GJ,0.0837208981261662
Ammonium nitrate,2035,Africa,Fossil,Electricity - grid,2,,tCO2/GJ,0.0837208981261662
Urea,2035,Africa,Fossil,Electricity - grid,2,,tCO2/GJ,0.0837208981261662
Ammonia,2035,Latin America,Fossil,Electricity - grid,2,,tCO2/GJ,0.0232399015874783
Ammonium nitrate,2035,Latin America,Fossil,Electricity - grid,2,,tCO2/GJ,0.0232399015874783
Urea,2035,Latin America,Fossil,Electricity - grid,2,,tCO2/GJ,0.0232399015874783
Ammonia,2035,Oceania,Fossil,Electricity - grid,2,,tCO2/GJ,0.094039269245553
Ammonium nitrate,2035,Oceania,Fossil,Electricity - grid,2,,tCO2/GJ,0.094039269245553
Urea,2035,Oceania,Fossil,Electricity - grid,2,,tCO2/GJ,0.094039269245553
Ammonia,2035,China,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0006213448073981
Ammonium nitrate,2035,China,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0006213448073981
Urea,2035,China,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0006213448073981
Ammonia,2035,North America,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0005591863909083
Ammonium nitrate,2035,North America,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0005591863909083
Urea,2035,North America,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0005591863909083
Ammonia,2035,Rest of Asia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0006213448073981
Ammonium nitrate,2035,Rest of Asia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0006213448073981
Urea,2035,Rest of Asia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0006213448073981
Ammonia,2035,Russia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0006213448073981
Ammonium nitrate,2035,Russia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0006213448073981
Urea,2035,Russia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0006213448073981
Ammonia,2035,Europe,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0011055830701859
Ammonium nitrate,2035,Europe,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0011055830701859
Urea,2035,Europe,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0011055830701859
Ammonia,2035,India,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0006213448073981
Ammonium nitrate,2035,India,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0006213448073981
Urea,2035,India,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0006213448073981
Ammonia,2035,Middle East,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0029675887172528
Ammonium nitrate,2035,Middle East,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0029675887172528
Urea,2035,Middle East,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0029675887172528
Ammonia,2035,Africa,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0074618167517958
Ammonium nitrate,2035,Africa,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0074618167517958
Urea,2035,Africa,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0074618167517958
Ammonia,2035,Latin America,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0033973170951846
Ammonium nitrate,2035,Latin America,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0033973170951846
Urea,2035,Latin America,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0033973170951846
Ammonia,2035,Oceania,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0009408440314946
Ammonium nitrate,2035,Oceania,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0009408440314946
Urea,2035,Oceania,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0009408440314946
Ammonia,2035,Africa,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2035,Africa,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2035,Africa,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2035,China,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2035,China,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2035,China,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2035,Europe,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2035,Europe,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2035,Europe,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2035,India,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2035,India,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2035,India,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2035,Latin America,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2035,Latin America,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2035,Latin America,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2035,Middle East,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2035,Middle East,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2035,Middle East,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2035,North America,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2035,North America,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2035,North America,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2035,Oceania,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2035,Oceania,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2035,Oceania,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2035,Russia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2035,Russia,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2035,Russia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2035,Rest of Asia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2035,Rest of Asia,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2035,Rest of Asia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2035,Brazil,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2035,Brazil,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2035,Brazil,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2035,Australia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2035,Australia,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2035,Australia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2035,Namibia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2035,Namibia,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2035,Namibia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2035,Saudi Arabia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2035,Saudi Arabia,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2035,Saudi Arabia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2035,Africa,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2035,Africa,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2035,Africa,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2035,China,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2035,China,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2035,China,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2035,Europe,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2035,Europe,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2035,Europe,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2035,India,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2035,India,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2035,India,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2035,Latin America,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2035,Latin America,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2035,Latin America,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2035,Middle East,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2035,Middle East,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2035,Middle East,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2035,North America,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2035,North America,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2035,North America,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2035,Oceania,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2035,Oceania,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2035,Oceania,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2035,Russia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2035,Russia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2035,Russia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2035,Rest of Asia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2035,Rest of Asia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2035,Rest of Asia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2035,Brazil,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2035,Brazil,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2035,Brazil,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2035,Australia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2035,Australia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2035,Australia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2035,Namibia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2035,Namibia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2035,Namibia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2035,Saudi Arabia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2035,Saudi Arabia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2035,Saudi Arabia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2035,Africa,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2035,Africa,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2035,Africa,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2035,China,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2035,China,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2035,China,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2035,Europe,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2035,Europe,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2035,Europe,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2035,India,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2035,India,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2035,India,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2035,Latin America,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2035,Latin America,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2035,Latin America,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2035,Middle East,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2035,Middle East,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2035,Middle East,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2035,North America,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2035,North America,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2035,North America,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2035,Oceania,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2035,Oceania,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2035,Oceania,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2035,Russia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2035,Russia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2035,Russia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2035,Rest of Asia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2035,Rest of Asia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2035,Rest of Asia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2035,Brazil,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2035,Brazil,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2035,Brazil,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2035,Australia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2035,Australia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2035,Australia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2035,Namibia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2035,Namibia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2035,Namibia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2035,Saudi Arabia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2035,Saudi Arabia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2035,Saudi Arabia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2035,Africa,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2035,Africa,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2035,Africa,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2035,China,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2035,China,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2035,China,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2035,Europe,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2035,Europe,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2035,Europe,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2035,India,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2035,India,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2035,India,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2035,Latin America,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2035,Latin America,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2035,Latin America,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2035,Middle East,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2035,Middle East,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2035,Middle East,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2035,North America,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2035,North America,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2035,North America,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2035,Oceania,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2035,Oceania,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2035,Oceania,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2035,Russia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2035,Russia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2035,Russia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2035,Rest of Asia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2035,Rest of Asia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2035,Rest of Asia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2035,Brazil,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2035,Brazil,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2035,Brazil,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2035,Australia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2035,Australia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2035,Australia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2035,Namibia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2035,Namibia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2035,Namibia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2035,Saudi Arabia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2035,Saudi Arabia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2035,Saudi Arabia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2035,Africa,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2035,Africa,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2035,Africa,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonia,2035,China,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2035,China,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2035,China,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonia,2035,Europe,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2035,Europe,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2035,Europe,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonia,2035,India,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2035,India,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2035,India,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonia,2035,Latin America,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2035,Latin America,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2035,Latin America,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonia,2035,Middle East,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2035,Middle East,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2035,Middle East,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonia,2035,North America,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2035,North America,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2035,North America,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonia,2035,Oceania,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2035,Oceania,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2035,Oceania,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonia,2035,Russia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2035,Russia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2035,Russia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonia,2035,Rest of Asia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2035,Rest of Asia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2035,Rest of Asia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonia,2035,Brazil,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2035,Brazil,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2035,Brazil,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonia,2035,Australia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2035,Australia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2035,Australia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonia,2035,Namibia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2035,Namibia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2035,Namibia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonia,2035,Saudi Arabia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2035,Saudi Arabia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2035,Saudi Arabia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2035,Africa,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Urea,2035,China,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Urea,2035,Europe,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Urea,2035,India,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Urea,2035,Latin America,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Urea,2035,Middle East,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Urea,2035,North America,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Urea,2035,Oceania,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Urea,2035,Russia,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Urea,2035,Rest of Asia,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Urea,2035,Brazil,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Urea,2035,Australia,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Urea,2035,Namibia,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Urea,2035,Saudi Arabia,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Ammonia,2035,Brazil,Fossil,Electricity - grid,2,,tCO2/GJ,0.0232399015874783
Ammonium nitrate,2035,Brazil,Fossil,Electricity - grid,2,,tCO2/GJ,0.0232399015874783
Urea,2035,Brazil,Fossil,Electricity - grid,2,,tCO2/GJ,0.0232399015874783
Ammonia,2035,Brazil,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0033973170951846
